temperature,humidity,airQuality,asthma_attack
22.818484499495252,74.4967406257239,798.7985470329716,0
36.043939615080795,80.17239138061328,1387.4292535427312,0
21.491012873595416,60.28615170708732,1006.7374287752016,0
39.73773873201034,91.52436841631092,1310.8173717132624,1
35.44489538593315,94.90742027185823,1013.9758573751153,0
23.974313630683447,84.58967518339915,560.0928373528966,0
20.110442342472048,70.84747856065498,1098.0254778202293,0
36.30922856909668,44.29767628729509,1474.5602972997558,1
34.13714687695234,98.6355937296177,1658.7824730350046,0
34.58014336081975,41.93089337535507,1138.6546705541296,0
35.42540693371892,36.21255375923448,580.9044133576815,0
21.480893034681806,55.37232910292662,1004.9691064040337,0
27.169314570885454,24.547245656991077,1636.699679030887,0
22.317381190502594,98.27955717374326,1001.8607600490238,0
37.26206851751187,67.07468451331398,1484.1023491271778,1
32.46596253655116,64.55616733313403,1162.2632588527526,1
26.617960497052984,72.46370239197759,710.0793126859744,1
21.27116700572047,59.76189182217653,1653.4558636392262,0
26.219646434313244,22.565081367563327,443.16287192016796,0
26.503666440534943,68.98490310723174,1192.313480683756,0
34.59212356676128,77.29391015651444,655.1147582137884,1
32.75114942710427,53.33992484992425,414.01156852033864,0
37.744254851526534,80.58364576569544,1154.987693041523,1
29.444298503238986,38.16010394707365,1149.2556650893703,0
22.391884918766035,37.70212728529472,1501.7315328487255,1
34.2648957444599,32.913359015005916,1566.0761781882384,0
35.21570097233795,49.75958078313295,1537.2455307779246,0
31.225543951389923,87.76096283112668,996.2498459584835,0
35.41934359909122,86.23296497192514,1373.8726382851564,1
29.875911927287817,50.6259366370803,1280.8069124947324,1
30.45465658763988,67.12949887841893,1016.6549853987633,1
28.550820367170992,77.66530531799324,1315.2615801161885,0
20.508382534881903,39.29654197024184,1910.3213904006464,1
22.157828539866088,33.45128687157977,627.9193642583415,0
20.628583713734685,97.76767945698488,1839.8125628353948,0
32.72820822527561,69.40458505676948,390.8743737714372,0
26.287119621526536,98.51325774669311,824.2616619328231,0
30.171413823294056,47.020478970578324,789.846922639598,0
38.15132947852186,76.24253599793052,1364.8206833975398,1
24.9858445829775,37.80829092329902,523.0824180213936,0
28.207658460712594,40.896013701913034,1799.9909401275813,0
35.11102277086097,60.952169701569915,1708.5373943905702,0
24.57596330983245,45.5694500406457,1408.5118934649722,0
21.53959819657586,33.40972510724676,1079.3035140467362,0
25.79502905827536,41.030456159146084,1886.0252716415332,0
23.22442574508009,22.859871557269173,1712.2691430249452,0
38.59395304685146,76.35388971819893,1148.8357517381164,0
36.16240759128834,59.36933256686893,1493.1847025723291,0
32.66807513020847,27.539445312362048,1263.7809187054636,0
37.429211803754356,33.7355194502793,1299.5018052600499,0
36.07344153798229,28.202763049011523,862.6593180437012,0
23.731401177720716,69.00742466207012,1085.5438278623246,0
37.85117996979956,27.536829088999504,432.80643234256513,0
30.786844838313016,80.34258664281728,907.4927758298072,0
36.14880310328125,21.640873545631294,1482.9084761156582,0
37.92182599846986,39.95006303967137,1920.4672518605166,0
26.360069499437277,91.25333407135257,1937.2089916971345,1
22.201038490553536,77.48250544977968,1244.7288775123159,0
24.558703250838832,25.83746663405502,1331.2578280762896,1
28.542155772525128,85.69008835881438,615.7260153516447,1
36.36029531844986,59.442809723216385,1482.0237837590023,1
37.21461166512687,87.74264217350634,420.1199475464566,0
20.139042610623815,68.05918195603147,783.9656658590557,1
30.214946051551316,74.5466425626287,1436.2176903852517,0
28.348220062975578,99.48012483165665,827.5272236239318,0
24.442156209414605,38.58684367392145,384.73968599457237,0
22.397307346673657,69.91564598091107,1714.1796958966383,1
26.75230342807256,56.82571120459187,827.5610121287572,0
38.858194078250385,23.156156233815317,407.27888225975335,1
26.464058640415104,21.157651320229203,427.1398796548708,0
30.37581243486732,29.538286225428692,727.9899579408811,1
34.060379177903556,71.92733924308385,602.6271102765946,1
27.27259204758588,65.37304703307137,1616.3102002262565,1
39.435641654419214,64.2743648930982,846.8628793339585,0
39.24894589884222,22.548541002260805,1667.9828345677154,1
25.035645916507285,57.54423970880056,595.5381962993597,1
29.94497011784771,93.96982542740228,1137.8946052249426,0
26.017566196335395,51.80734954485173,1469.6631270403188,0
25.696809887549353,69.99379758307651,1408.3844515719534,1
20.737738947090655,82.38549404985149,1321.9199968814569,0
32.19128667959794,82.714022331351,1872.1967232829886,1
30.05358046457723,61.542406591621706,688.4927511014655,0
21.029575024999787,88.6361556321869,1139.322647585579,0
25.57292928473223,51.31024746909976,1802.7873351230949,0
38.165317719333075,91.09545718278386,432.419401511767,0
24.79123781333945,39.218173311643625,395.01005603022793,0
22.897897441824462,42.41731255924569,696.6138888490955,1
29.78905520555126,24.24964993592009,1376.1360732146313,0
39.71300908221201,83.64654692338263,741.7953649646718,1
24.84110543023001,53.36441889861645,623.4078024749583,1
33.44271094811757,38.32932911291192,1079.9639361090965,0
35.232392306574354,38.54322220932637,1343.1167169079995,0
24.752750879847994,92.11199529833866,722.5481019284587,0
34.56432697223719,86.71332803688296,811.1750174303615,0
27.355662654385064,64.28247082857467,1343.0508181795735,0
32.64611661187159,69.28886403325768,1907.7553173820695,0
32.670594215217896,57.94604564402328,1447.06093664475,1
30.71549368149517,51.33332343030471,1630.9370440937519,0
21.805795401088165,93.23815049746652,923.5771610842969,0
36.70604991178476,30.049016281624166,762.8324109535923,1
26.415601299434716,53.475743177298234,1072.2551634444583,1
23.730370207997083,47.564952639030025,1672.1258088098452,1
20.81550283109528,59.85205762009187,1075.7093910439448,1
31.817858863764837,56.610549963614005,1739.4331949427637,0
33.55128723684565,61.511162532086516,1980.912367181716,1
20.331756578557123,31.19351817815953,422.44533174157175,1
30.24186116598562,61.05132012106217,377.1972653422963,0
24.529915503958758,39.39350511097687,554.302494952715,0
32.903455808188994,34.746507919055304,953.4284487483885,0
23.487328580099827,25.186737502895298,522.7717555472351,0
33.81875476204932,81.01220470049128,1780.1296119518852,0
27.734706926010748,54.195353668524795,339.34862674600845,0
38.73459977473469,70.13149466494067,836.8476177708983,0
22.750418882919867,78.20746746437948,613.9808701401491,0
26.82132702100517,74.34533322508429,1883.616861267805,0
22.269470424811782,57.640057527174584,1438.1177083130474,1
38.49387236557126,51.031882316138386,1850.4514359673367,0
37.54678706761962,50.076792771253096,1952.9588075276688,0
25.15883255430311,71.20390375440451,1145.0670142515278,0
33.199680920683576,59.58354839534987,698.3424836816446,0
36.34444400402432,87.93057983908085,629.3389365342018,0
31.10401623198925,89.97615874613697,678.9620648659288,0
30.59301156712013,33.64483024052148,1504.608622957405,1
24.837045818009035,30.89869212365805,368.75773780910123,0
21.862055356117985,70.43207408287996,387.3138241556153,0
37.944315159066534,44.09805984498235,1333.8430020513551,0
38.00836114326661,21.48565750120791,1391.4971494535912,0
32.66202914546536,91.0914135490364,1430.9469713481822,1
26.780595820974014,38.15206137950466,932.1968578006051,0
26.984191492253217,94.34245213486473,1670.1063108140604,1
34.51911357740479,77.39475607026029,1207.16179913525,0
37.94220519905154,81.01227919291874,479.29157101601305,1
37.741728485302346,36.11691966345283,1655.0688220144868,1
35.597510917152476,38.73555404934503,1920.215236659779,1
32.84063292308576,61.70142030592526,402.06173210400976,1
21.682799299900978,33.76798821198897,965.2972757909859,0
23.232574281892276,44.43453541464258,1128.7772762190712,1
37.97108377054158,45.716998235824356,549.0002921331388,0
32.1285811931918,32.77039466022113,1775.105211230891,1
20.183941032332594,36.41462667161286,783.0543963130749,0
22.02943085732064,83.08414736066052,1631.1145178948723,0
33.27003538216111,33.37566836378147,1440.6906194481373,1
20.101231676924375,22.2765913475138,1316.6778981939397,0
23.216161028349973,70.34839541031508,626.6428427841424,0
30.974675787331723,98.078649551396,675.1959849365396,1
33.83790395385387,46.49710516984971,380.49228806916784,0
33.03922519005201,29.492456255700183,709.2111306298528,0
24.485386189211198,65.63098602940246,887.254136082874,0
34.24358442695072,92.5083368876517,1716.347016566123,0
24.744981749936002,82.7249423862783,922.867533415169,0
26.507993963185356,69.80126947301727,1582.857030701531,0
34.92982810236048,45.20451972860795,1047.051878202329,0
32.992657980944294,63.3504138620976,1634.2761303896102,0
36.98446820988356,27.299587304340427,1959.6617207429679,0
33.15225784600687,74.31563394245359,707.7306486978862,1
31.36617206670943,78.00768151181207,1765.9807403385894,0
21.87349535656185,97.2025298327935,1357.1009467198169,1
27.35431606118867,40.83178869960573,1689.400244700713,0
25.30404735363451,21.47651352344181,1407.696033855269,0
24.87979286758167,63.64867715417205,1020.7141623660552,0
39.46021109504891,76.54324035174515,687.7273970510437,1
27.861954493335208,83.23259807063904,419.05988306298053,1
37.84093110354227,35.499114641984846,1210.3812195832188,1
32.62277251994526,40.94022952296189,1983.5543606956714,0
35.89622607083297,61.00727402138371,1554.6710685241505,1
30.052741862103844,46.448064797600146,856.4874203783282,0
31.53807769252718,88.8409189269956,1706.2481601474499,1
29.850353876377277,57.90081229909762,1607.272800299891,0
23.90485975596089,83.96629152816024,778.7808487008765,0
34.44904230523011,66.4495808385883,324.322732650199,0
25.615447248817116,81.84721132936896,500.8764855077143,0
20.486319328629076,46.613838922425906,1791.4205235304978,0
32.909445918143355,86.51332975442489,1722.157160018282,0
23.542213588140978,41.96578524408173,801.8553014932161,0
38.80917168705828,63.68790464026326,784.8322246835147,1
39.07857154005175,37.12056905390994,1647.870478074201,0
38.29728780440897,58.04212173009547,1894.1536988222174,1
27.403174005108887,45.45401676069625,1624.53333655592,1
20.30913233057735,41.33627445097714,1329.4837509522945,1
38.566371251754504,97.35880144224299,712.5412955640677,1
28.563682966346285,32.80592843893845,1193.7714539619433,1
39.33309638087339,82.98606699659162,696.9701596085499,0
39.272399541785056,98.73319675865719,1673.619414164515,0
37.060189109347206,21.592118699206225,957.8338351801534,0
25.888977841391714,75.9221931233676,1717.2852688898445,0
27.701954572038506,40.23294444450297,948.735670570633,0
37.02273343033714,23.239025946264356,1701.0539888398152,0
26.338440103125553,52.23116631653046,866.6402857809113,0
23.38985493372185,94.81742481367,1048.2255978500389,1
31.136025249167005,20.941207549359817,1346.3303128825178,0
38.723095483215616,67.03085535438254,419.48894385086174,0
33.920595933499456,60.11171828762595,1911.9520050862895,0
31.4012234017873,89.8707331496838,1275.1298364104655,0
21.943529875415372,26.72013716165005,1163.2940249743638,1
32.3001445339834,74.52208239093203,1726.9697509038506,0
39.801077002085265,74.40877587466218,1771.7966408246068,0
22.801680304730482,73.52640134898266,1187.8426876993271,0
30.366593047274733,95.38675959480295,1876.3459538491834,0
37.54746143855911,85.84700232055043,410.05420233001706,0
34.81537235508409,23.357818099480482,492.4838468270698,0
33.94031481990536,57.68662805636105,1314.5399910245483,0
34.049681679742186,51.83624449610668,901.9119650490923,0
27.189823024395103,44.81177768726417,1089.182782521638,1
25.871836885289866,56.10693801232778,857.7346704251831,0
36.18722310957027,50.7355347940782,988.0330294563905,0
36.20226789358362,54.586711990293225,1698.498790148709,0
37.341446371602075,98.3409492486914,1308.9095397523179,0
38.26481105112943,27.09063797996646,1995.485733781947,1
30.226847977218757,93.77846958709839,1637.6946362956369,0
30.030325893743992,58.41893707768214,765.2326319731053,1
35.9659035793355,69.89937963996329,749.3867001353835,0
32.999278615555305,86.41463732941551,871.0270591989121,1
34.03933754515407,48.837042331940445,1733.5411171011626,0
35.91585338872202,54.43375264703735,346.3890061059615,0
37.800106836351326,52.76147842229712,691.3081740811381,0
26.759903137030715,49.978481802860784,1838.361314585254,0
27.51165905279888,94.0423457317516,1387.8239413415283,0
21.87963879681738,86.31439129544097,685.6400623517959,0
31.56560281992348,28.719999189038088,672.5464459953866,1
20.71884547593484,28.64986819816768,1766.450772991032,0
29.311960362649202,54.229561188239295,1819.387764070979,0
30.85289269415153,27.892590138624726,735.422854635596,1
25.730825042565687,69.52744762168957,1014.8676087301048,0
31.816665211380215,31.49532858093871,1718.812755668139,1
20.610004998780987,61.78986111734409,1610.7126456368053,0
20.746963774984287,20.57759576029742,1683.6573811623437,0
36.45201121319317,45.32770787301174,1181.276924339547,0
27.20381282822526,74.17525789381244,1849.6333821187943,1
22.541210253037697,58.723115218227875,854.11762472254,1
30.444865201096086,98.26155887991905,566.3426283907806,1
35.39987106197222,89.92830368529687,1504.8449653602702,0
24.316420549936865,48.7256623234521,1216.9025072117238,1
32.45780951638,23.638923317781966,1752.7958069761178,0
21.70694929987536,87.6501040092015,437.9707235120154,0
21.033634423372153,92.89874482517371,1734.2770858447136,1
30.62709263136296,85.65019147352294,798.6009104549978,0
30.81270243220213,30.23599527358119,1413.254634185911,0
32.74859802996413,99.83321075298302,368.21894143303484,0
34.52182667445323,40.686737724221906,1336.2882037161212,1
39.517041589250695,77.9363930246696,1519.3618716184712,0
30.326006966023904,92.64279010685772,926.8753646595545,0
26.45912945882492,38.85496914645675,666.1981989456384,1
35.90372389537407,92.66068437416529,1213.9721502260265,0
25.416645025241486,44.75852633558936,1716.4243675405992,0
28.779428414112722,98.1130577907245,850.0305091043064,0
21.56912762684532,42.50080163043797,729.1978057861752,1
20.50701486830915,96.27486598062681,774.190024684069,0
39.2529682935585,24.283572071413992,1913.5246599583295,0
36.71960241024412,76.74176093358504,910.7707567997514,0
33.919484121873964,62.568890706960296,306.1272078100882,0
28.179058888285397,58.23016616981845,1628.8580535313536,0
23.465886401416917,37.8795451404672,1488.7671520701633,0
23.12874085342172,76.44766318211936,518.5660498250471,0
25.004857963291904,35.264759315704566,1974.3372235293511,1
30.984533294122407,64.22734367878147,1333.705885018689,1
34.29191845400125,40.259629043220066,1151.3251345990225,1
33.203947534354626,96.44971038250848,949.7727549589148,0
25.598677938918858,22.290495506852224,1827.7436844581844,0
39.097305613263885,35.97826240889893,714.7379184115575,0
34.75793833391537,39.384848510995816,785.8071303738332,1
31.087081050228015,53.125426061425316,508.09837136716374,0
32.234414924687044,38.61841934960428,1590.502462493242,1
28.3920012485558,59.30792722150282,1312.4337766899507,0
24.95461979002315,89.79724186068312,1335.4124877326472,0
27.119453573025233,76.96507371273367,671.3997327330882,0
35.15692220928738,66.39695844280888,1406.9862615160425,0
20.287869772595116,27.120254238614372,1601.2793603196687,0
22.321452810138325,75.51936867114205,908.4105022336718,0
20.920052840435055,33.31314274487519,1662.2901447349109,0
20.814576046379404,82.90939087693584,892.9440005044356,0
37.10921168022014,40.004540680812255,1588.835384565789,0
34.07315718760047,53.36389826567207,357.34118267812227,1
29.483476581746505,48.03761618543423,1236.9798225052095,0
21.95668321302003,88.70511317398854,1948.1951530878073,0
29.832317502336647,30.12355669707265,1968.1158211600641,0
29.469435415611315,65.25159059078308,778.9793831809591,1
23.464037398200304,31.36492875544498,1050.3784548366043,0
28.67703298475946,76.38366689057493,407.0624435772762,1
27.97009468794747,92.40625022355849,1784.6802229278196,0
32.317001961044326,54.76861230938027,1266.5726603383641,0
32.701873017352874,59.04738082119807,954.671154198879,0
20.90608019544089,94.19382691862099,491.70994943156023,0
27.492252292529425,61.67931109194857,1909.5043853447116,0
32.51719831428473,59.00787504396487,1201.3723812956894,0
30.062725171601755,66.26632821634433,780.9774794409366,0
37.12979682376644,75.13837890903616,895.3657212235662,0
33.1738726323789,28.550670006962513,760.1852075676511,1
23.258688541628594,85.68884221932129,1323.076675056867,0
21.411374948008596,54.84040219626074,1880.9380788268668,0
32.84838556412631,25.78788079179884,1756.3794656551595,1
20.530226210832435,82.89461353585705,1082.6474882241619,0
31.715511625469265,50.15599773490177,1705.0489159117133,0
38.80460482849915,28.029399607604315,1019.2793181697607,1
31.50948355751758,70.70232316346005,728.9221392896847,0
27.763398524130437,90.41050827469134,1971.8056959529274,1
32.86576436884707,91.02028075311891,816.6088655503971,0
29.165057809830333,96.61307798471785,850.3311926777443,0
30.9123357863187,89.41643678133504,1982.4778752370878,0
38.8292961755305,20.171273547638016,527.6767383816133,0
27.722052756015486,50.41929331307122,1592.9077796164815,0
39.22381127647829,85.48340639244024,1890.881689420635,0
38.107012839121275,49.300240479877935,1170.0514902682116,1
23.915822695785927,68.1238805103765,304.2869948947941,1
21.38722601750331,68.50535578996256,937.6002049922806,1
22.01556002754853,49.202024323105846,489.6672870542061,1
20.364436513030995,92.35791418250301,1007.5190235872827,0
21.88885921511857,60.25826763088941,1643.045494791884,1
33.66013546832714,57.18273647500006,1045.8096331024608,0
21.42377296920458,99.80109965295168,1034.2727062880683,0
26.379512605875227,59.48002912580933,1246.542110762039,1
36.897506219389086,34.271860154286486,1288.8739940710564,0
20.465438714716516,61.04555382907505,1755.7037249582513,1
36.28936965177871,85.12133884159441,824.2042466892175,0
25.637095495468,82.14882615186252,1696.8411494256272,0
22.363296552433127,83.08654120867769,1262.0873727764804,0
33.934743307283014,76.64190271983294,810.9002345191498,0
32.57885693559768,40.33742632533506,801.7142748103311,1
37.549440270541055,88.96672686721851,913.9337790797316,1
34.70142087607772,91.4754772301012,1358.5785124539584,0
36.06961860769697,35.53221572948392,692.3799433119136,0
25.64069145142613,30.43645092411151,1864.5670548428545,0
23.548790875594456,98.04839748712897,1277.3513931024306,1
35.012295032817164,89.46591709202943,1864.0268208932116,0
36.136694785345284,91.45889177679574,378.887409584563,1
39.81010284001347,90.91011076995161,882.4393297845047,0
28.25235353822853,63.33494592269827,338.77302316895924,1
27.440361715855666,71.71213893326397,762.8280856665486,0
35.528259214839935,63.629028170691335,1765.4110028566,0
26.816070805060356,24.096507935226327,362.23651693174145,0
38.61514651207129,79.64024682822182,1041.4500698567663,1
37.16825503686024,60.426562666870424,499.86401980448727,1
28.579880547500366,71.81672598321839,1008.6291207426251,0
35.017421355829946,60.211184398042825,1726.0476932494414,0
35.09085748169365,59.34490578579648,1359.2207567842825,1
22.062477376718654,33.743128758221346,1552.4857870634194,1
38.05105813359133,42.29709721129191,893.4769962642877,0
30.105047448957144,32.708215355516465,1905.4760815172406,0
36.52914932215484,35.6533036500274,1505.7455594251503,0
26.400992020612236,97.83819043362439,1017.0579927837025,1
37.91046456992401,32.249075661775876,1024.9901603859935,0
27.784033574683264,41.54163394441661,1861.763102503606,0
20.216753029605968,67.2471726190868,1279.887978840166,0
38.10763952838528,68.81428609893135,1500.844656835171,0
21.82573353572267,32.31793037950632,1008.9598816723903,0
26.3862727518083,83.497394062817,680.277700100014,0
39.0012393410161,82.816229433026,1530.0507963905116,0
39.012142938751126,38.98541633631129,1333.3004126403594,1
31.46875776246572,43.093304214036834,1152.2828967221249,1
32.63674424339598,95.03902923675976,1360.8355979905884,0
28.968910439566393,86.05371567835824,654.0854963091972,0
25.86421543396129,75.8237626450019,1649.6958011043257,0
26.57329090739832,26.578657720848042,1911.87676853452,1
33.45036912154077,53.46112647220606,1814.8753450850948,1
35.047490588753604,64.74414976614617,846.4407670219291,1
35.83158087451697,34.99290303870215,990.2098145795289,1
35.79236285589108,55.858126568657966,1674.283909655854,0
21.824122060973806,68.0820701990952,1311.6991224018266,0
29.88840609405163,46.19013440923194,1231.4545542503038,0
21.151175200332887,82.47558551603898,1875.2913448068568,1
30.990577646474712,87.23596653110444,1211.2424336609863,0
28.83061002746754,45.88875755472566,1175.3957552984268,1
37.754083655166,87.09257235939657,371.4316051528114,1
27.018300251041573,28.2861252882412,418.00882960323395,1
22.341340328552118,87.01832788981251,312.6145233971053,0
22.859833641056717,32.220034533409326,1852.5151838321772,0
35.23021263434944,26.63417220077808,994.257322030091,1
32.36436126632522,71.3420323552809,1096.5543394268013,0
22.022453522455805,57.75498926042354,1737.1578109071854,0
21.682136122299948,92.63124803302662,1335.7187276388224,1
34.0193826291824,49.055135687267935,1336.1527138639879,1
21.45526012728387,42.9721810750103,804.1085299031811,0
36.437201185807126,60.05879249153587,1717.6442356716827,1
34.124844543129925,56.475694861492904,581.9109592671394,0
21.626975612837995,47.55424369737506,390.3543066940114,0
21.69675428170384,75.49930389586629,625.725707781505,0
39.73279157002351,80.76494671311266,755.15327191676,1
27.485415915122406,88.23871752241092,779.9287983521515,0
27.412842941337818,97.82852837682742,1439.873117651905,0
36.25599134515005,41.332495370600355,670.301798458694,0
38.94497154767717,77.28747859919693,1450.3191176414737,1
39.720021276457416,51.54065883965962,454.92469449745954,0
35.067563705178834,74.16655775608865,550.2441838664454,0
27.525191710618316,58.07853522793763,1164.9964624346915,0
21.670014333973377,99.50184822143453,1867.2228643802923,0
35.542938318548735,78.31217086326,1761.2649009788938,0
31.1680849947161,96.19930403474596,1946.8808521527653,1
28.484440184939526,86.79756395849486,1405.8144109728905,0
38.12708770189472,92.23208089306968,1448.8852729073565,1
22.223949646123028,85.153535777174,1362.5390981835365,0
29.852502085817182,56.73273043007291,1358.7921688589354,0
20.227072895348382,40.14307626775075,550.1045866148938,0
29.373212839882527,49.625614036041775,1224.3562254786787,0
21.126065513636746,21.618898611196038,956.3154868679337,1
22.376358325361437,61.91945339717337,1052.3132668213989,1
22.350524935542097,60.4046240216327,1190.1209742007036,0
32.984206042321276,62.020037186439055,518.2734920638277,0
34.92089758530847,97.9224979977651,911.1291475486038,0
31.667375301943192,92.91632027638714,407.8642534902261,0
39.24345096949084,32.93702226640864,1965.4358217180784,1
27.49741159047408,49.51060172447114,501.49764899421444,1
25.714241725637216,53.916494357060955,739.4920555264226,0
37.3719825637892,48.84263342813182,1815.1979753957753,0
24.47191677038905,83.87967708831304,1120.607078606541,0
39.264450788812226,61.923013589406956,530.5832425850715,1
20.243089493796326,65.76798535773,953.1919146668931,0
39.397576534152776,88.24108471903403,496.9755901253559,0
20.863198239011524,84.47425227322869,640.367195043653,0
37.82286227396142,30.576921825623977,388.45073981473655,0
30.554022181725998,77.11316672669074,1044.98674073347,0
39.85929592238601,54.83489031216284,1671.2814069329415,1
21.475931294707976,43.571912245000036,1296.1476037898224,1
31.077085688026415,24.001505672174908,1330.78701932384,0
39.38605071238198,58.97996482763608,640.9928511415085,0
30.461956883402976,48.43493445796251,884.619533529023,0
32.58797276270525,40.12104317411207,1736.9115765294143,1
33.914973779692346,75.5737383677566,449.3555133550747,0
29.090821295355465,81.55883098524697,1758.4821112365073,1
32.55116160168127,39.58316152235398,1122.2730446501355,1
31.686286238462003,23.95579493434778,1723.1506332526994,0
38.02316020981978,87.9002160452188,840.6109129704805,0
20.908927606829156,20.796779296344265,876.0330176911353,1
25.619263791844606,94.96899951371776,1577.7282761493427,0
39.008229681531176,70.20958991861647,1634.4934947667743,0
37.80527567781833,45.74773081610562,690.3959525832495,0
29.11313505571426,39.7182327661389,1953.8812521972393,0
32.40265195603074,20.720453141158018,443.6331772162092,1
25.54762365962265,38.83771336087017,416.4550372736225,0
23.762423194475225,31.01826412137129,1312.3571659863746,0
29.273968098799642,68.97329765785165,1528.6593052117564,1
27.067044560521055,33.323647087504106,1933.5064196824555,0
31.67312223701744,62.29038700292954,988.4078273580647,1
21.554692739299696,67.20931378755766,342.9953952823763,0
39.487896153323334,43.84333586775316,1324.9237770588918,0
39.72421488959206,22.805195921497496,792.4832350179122,0
33.9632342803949,22.980310449135686,1036.0101060321838,1
30.72192732688241,22.10778657551341,1130.3981198248898,1
26.190552325726557,79.1299733709237,409.6714382546575,0
36.27590039413897,45.44077638514385,1126.1690337589748,1
33.69462345107759,83.70401487741309,1024.7434335673352,1
23.252338786897827,54.538625907427935,1511.3252509872084,0
38.21854368987685,56.23984806639711,1397.6320490609858,0
36.45074485846338,61.0306082007659,614.8667208559538,0
38.99599826583848,77.04251651000831,650.4361609576749,0
34.5143901677672,41.88022926637657,726.7105039164346,0
32.2683039187158,29.726987962682152,604.2157485052014,0
28.364860725812377,64.48458681531692,1417.262439436394,0
38.65456966708027,46.158209859419145,1990.53130464046,0
37.32127779000817,55.39930509344299,1408.5841788770922,0
20.904373402123788,71.75573666698443,1331.3586285251952,0
20.52733948994504,59.53005929130165,996.8774866968232,0
27.52926733756099,69.62230536806743,831.3864400615932,0
36.21106661563665,63.53600016909023,1848.8253867410147,1
39.74552258629889,79.18370975488793,1947.3031860416602,0
23.008337822070565,76.4749294169296,1144.5194984991372,0
31.8826143070427,62.73519134468954,793.3408423611477,0
27.61781713262043,74.31224166877655,1609.207753038605,0
39.398287956292066,89.88476818180902,525.1765444736934,1
36.84237846271417,54.581703023053485,1601.5000039942586,0
36.76657409422276,53.02104581990349,1692.2122363292758,0
29.373863195899403,81.1396496681904,512.3367058661845,0
28.296390046753302,66.60430696335952,1960.6644969541585,0
25.468141438614126,25.680542417807082,1975.3708936604132,0
